的	白勹丶
挕	扌耳
𫔬	一𠂊門
𣅗	日巳
𣻂	水扌斤口
𥋽	目网卜日十
𢲩	扌糸𠂊又
𧒊	虫矢口日
𨐷	辛言𠂊卜
𣻕	水广屮屮
𧘇	衤
𫭻	土巳心
𢹌	扌辵尸毛牛
𠼽	口爪見
𬑫	目一木弓八甲一
𫹄	皮彐
𬩛	文寸辵豕
𩷳	魚尸毛
𤃡	水匕禾頁
𫕲	雨辵亼舟巛
𤷵	疒土皮
𦞢	月圍豕
𠸢	口畐
𧸰	貝車一巛工
𡮲	小言之寸
𡳀	尸毛𠂊厂卩
𨄊	足月又示
𪿽	石木十亼冊
𢰳	扌西女
𱚹	尸丶且
𫕨	雨厶大彡
𤷍	疒其
𡂯	文口丶艮月
𪬼	八刀心二又貝
𢂌	巾人弋
𨘱	辵木中爪尹
尙	八宀口
𢺀	扌言屮日
䘹	衤衣十
𤠚	犬𠂹糸
𦄶	糸口艸人八
𠻵	口屮犬
𠹗	口扌斤口
嘑	口虎爪丁
𬔒	穴水网木
𥓶	石夂田
𣼬	水日扌斤
疿	疒弓二
𥔧	石千東土
𬫤	金四十乚
𫻅	心白山𠂊又
𤶎	疒木十
𤉔	火人𠂊卜
𬍏	亠幺⺍十一卜
𡂡	口婁攴
胒	月尸匕
𫼻	扌人白
𢫆	扌木一
㙮	土竹亼口
𨥧	金丿之
𣇫	日田木
堛	土畐
𫘴	冎月尸至
𩠱	八頁辵㠯
𧀜	艸火爪臼
𥢂	禾广屮屮
𢳞	扌耳冄
𬓓	示乚木艮
𠀴	止凵一卜
𬠄	虫圍巾
𣦍	宀且圍止
𩐛	言甘瓦
𠲦	口戈十
𥽩	米辵尸毛牛
𡋃	土耒
𣞄	一木亼囪甘
𠧍	雨而彐十
𫇂	尸至月巛囟
㹠	犬一屮
𫂮	竹其言巳
𣵰	水文口
𪤾	夕屮日月
𩄐	雨阜夂㐄
𫵃	小彐皮
𤍶	火田糸
𦵚	艸女又心
𧍉	虫广氏一
𠋥	人尸目
𠶄	口子丂口
䅘	禾木从
𬎳	生木
𥐐	矢豆衣公
𨁰	足口欠
𠾼	口糸刀卩
𤑯	火亼口口从刀
𠿒	口日勹亡欠
𠦿	禾𠂊小彐十
𨗵	辵气土羊
䃣	石爪象
㤝	心了𠂊
粡	米凡口
𬢞	言竹
𫵛	尸丶冫寸
𡓎	土行㐄口㐄
𦧷	舌广禾禾彐
𩙳	亼卩乙冫非
𦬑	艸女
𨁨	足犬王
𡛔	女刀亡
𠄦	二𠂊又
𨇷	足禾女鬼
𥫟	竹巳
䘆	虫宀丰目心
𬹷	齒宀丁一
𡁼	口水西示
𨁯	足大火
𣌝	日日衣口口甘
㦆	心虎爪丁
𠐞	人三石
忇	心力
𪷞	水艸二又皿
䤵	金非
𣡙	田木木中刀貝
𨙖	辵龴用亠幺⺍十
𡫡	宀牛門口
𪡗	口斤欠
𠝫	羊大刀
衴	衤冂𠂊
𢆕	干八厂又
𠀫	其丿
𠝔	女厶口刀
𠶈	口衤土
䕱	艸豆頁
𠹾	爪舟又刀口
𤉛	火从土
𪄌	工貝鳥
𩼁	魚耂邑
搩	扌夂㐄木
𫺒	心門日
𪩥	工龴文口
𢮑	扌彑
𤆷	火人屰
𧺕	走勹丶
𨀈	足𠂊匕
𱓕	口女又弓
湈	水甘木
喡	口㐄口㐄
𥊦	目予丿夂力
槯	木山隹
𣙺	木囟八夂
𭋙	口示彑
𣾃	水戌口兀
𠛤	卜口刀
𨇶	足穴白方攴
𨆞	足曲辰
𠁪	工一中
𤹔	疒凡方
𠗸	冫工貝
𤓆	火艸臣𠂊丶皿
𫌗	衤言身寸
𪩮	巴屮宀夂
𦏒	羊大艸田
𠸗	衤刀十口
𠺶	口糸内
𪧡	十目宀寸
𠫏	厂禾禾止衣十
𥓹	石廾手丶
𥊙	目囟八夂
𡑩	土鳥衣
苝	艸𠂊匕
𡳹	尸毛网厶月釆
𠲔	口亦
𧶫	貝衣毛
𦽔	艸木木示
𬬐	金千東土方
昛	日工龴
橊	木一卯田
𤷭	疒白勹丶
喎	口冎口
𣑷	木小大
𤀙	水口烏
𫖼	几二一木
𤾯	白水廿内内
𫽘	扌木中力
𠚢	网糸隹止凵
𨉓	身亼内
𣒲	木宀牛
𫆢	屮宀夂月
𪛇	龜圍口十回
𬁖	日生宀牛
槈	木辰寸
𦀌	糸女口
𤽵	白扌九力
𦆚	糸鳥衣
𪳌	木土且力
𥆡	目亼㇕口
𡎞	土卜貝
𢵱	扌門一廾
𩸱	魚金
𨼋	阜虎丘
𬂆	丶艮月竹
𠺽	口乂屮殳
𬃈	木乂乂攴
𠱋	口由
𢹧	扌酉鬼
𫕾	网十目非
𫶼	巴辛木中
䌑	糸臣又土
䕺	艸业耳又
𩛷	食不口
𫯍	夕夕丁
𣨰	扌丿七歹匕
𥀪	皮亠邑隹
𦨻	舟火𠂊
𣀟	巴婁攴
𦆙	糸雨田
𪨀	小止凵
𬊨	火女又弓
𬔙	冄立
睸	目尸目
𠊚	人貝寸
鯜	魚辛女
𨎟	車田夂口
𢥉	心艸水日一勿
㗶	口癶弓殳
𡮹	小丿艸冃豕
𣠑	木竹辵夂丰
揞	扌言甘
𧯄	禾甘八公
𡮛	小水日土
𠟤	羊言刀
𦲵	艸行圍止
𫫞	舌亼㇕心
搙	扌辰寸
𩆬	雨业冃豕
𠶞	口心生
𡅠	口糸黽
𥺓	米口口
妸	女丂口
𨅸	足竹之寸
𠯼	口人丁
𦘹	月山
𨮶	金水西示
𧍏	虫女十口
𨦩	金亡女
𧟁	衤馬从二
䀡	目卜口
𧚭	衤从二
𤝹	犬木十
𠺸	口水彐冂又
𫤒	人匕頁艸冂木
𩛂	食女又
𡃏	口阜𠂇工月土
𦟒	一屮月𠂊厂卩
𩈂	非虫非心
𦄞	糸門口
咘	口攴巾
㧾	扌勿心
𡂱	口癶豆邑
𣜴	木亼舟巛心
𤹖	疒車干
𫸐	广廿尢辵豕
㩇	扌尹二田一
𨑻	辵冂𠂊
𦵘	艸而女
𪢠	口艸門木四
𣘄	木言丿七
𪶼	水小丿士口
𥿠	糸攴巾
𫅕	羊厂氏
㹦	犬刀口
𢯰	扌行尹二
𠴊	口口口
𡛤	半女
𣿅	水艸千東土
𪘬	齒厂土土
𫅸	耂匕女禾禾彐
𫥕	冫亼卩甘
𬞑	艸口南
𤍋	言气火
𪄞	鳥𠂇艸
𪟒	烏矢刀
𫣪	人戶冊小丿
𬅉	木艸門木四
鮧	魚大弓
喐	口𠂇月邑
𤎓	生井彐火
𬹙	匕目廾囪火火
𢲛	扌行走
箻	竹行尹二
𤵡	疒爪丁
𦖑	耳宀且
𡗊	夕夕土土土兀
𦼠	艸門一廾
𬠥	虫王廾心
𬲢	食土土土兀夕夕
𤊠	火石廾
𣇞	日亼木
𢵧	扌門日
𤑈	火行山王攴
𥿤	糸丘
𫷝	干八人生井
啨	口生井
𬨿	辵米二厶
𤾱	白宀心皿丁
𬄯	木其石
𤇦	火戈丿
𩓜	艸亡頁
杺	木心
𪜀	十乚
𥖑	尸毛石皮
菷	艸彐冂巾
𡓅	土艸阜亼㇕二厶
𥹞	米申丿
鐱	金亼口口从
𤶻	疒見
𡎠	土㇕丿又皿
𬒜	石卜了見
𪬌	心二又皿
𫄺	午凵口千土
㦃	心立厂生
𡙦	𠂇艸大
𪨞	尸婁匚巾
絬	糸舌
𣌺	曲口丩
𡀨	口衤甫
𢩭	扌寸
𡄥	口亼口口从欠
𬐂	癶一十乚士
𨪝	金虎文
𱤔	木艸四又
𡚝	大目目隹
𫁚	穴𠂊用斗
𥾵	糸厂又
𥵙	竹网卜日十
𤲌	王廾田
𠰳	口一内
𪃲	鳥耂
𪧺	日圍止寸
𫸎	广廿尢生井
𫢋	人一大
𡌠	土人氏一
𬌌	爿釆田
𫽰	扌亼口日
䐥	月公羽
𤵹	疒士口
𡡇	女羊皿
𧀓	艸尸婁
𧓭	虫糸白巾
𪫢	心卜了
𢵸	扌隹木
𪭄	心宀夂口頁
𡪦	宀水耂
𬚿	月門木
𪺦	爿月巛日
𫦑	羊火刀
𥋕	目欠皿
𠝻	甘匚八刀
䁲	目网貝
𡎜	土南
𣼫	水田土予
𠓀	之𠂊田夂口
㜮	女臣𠂊丶皿
㦓	心月犬火
𨓡	辵王廾
𤠄	犬爪丂口
繏	糸卩卩几
𫔦	午門一廾
𧾿	足了
𦁼	糸木攴
𪮀	手阜一兀
𢤽	心廾凡口廾
𤎍	火圍戈口一
𫤕	人匕頁西示
㾄	疒由
𢢆	心羊言
𧑒	虫京京攴
𫏄	足甘
斍	文見
𣑎	木䒑一卜
𬘏	糸火土土土兀
𨅂	足不見
𪴽	不圍止女小丿
𨅷	足阜八豕
樶	木冃耳又
𢢇	心冃耳又
𩩩	冎月衣毛
𨇸	足竹旡旡日
𬆸	母亠回示
𡨸	宀丁宀子
𨆸	足厂白小心
𠏦	人勿京丁
𤏫	火竹尹二
𣾸	水扌日圍止
𫸍	广廿尢卜日十
𧉙	虫一屮
𬨺	辵車卜一
𨼼	阜丂口爪子乚
𪹏	火羊大
㴷	水耳冂𠂊
𥯓	竹甘匚八
𪰛	之寸日
𫹭	㇕丿心
柉	木丿之
𪐢	囪火火士
𣞾	木艸婁
𫕸	生井竹
𢜡	心辛女
𫩓	口凡
𨫇	金舟丨廾
𦹻	艸水爪工一
𢘽	心申丿
𢶒	扌亼囪甘
㤥	心兀彑
𢠯	心丶艮月
𡍜	土門
𫃡	糸立
𨃌	足扌之寸
𡂄	口皮頁
𣻽	水月一巛工
𤶹	疒尸㇕口
𦠱	月竹人戈
𩍓	革亠邑隹
𡻖	山口貝
唩	口禾女
𫦘	𠂊四𠂊夂刀
𢗖	心工一
䋖	糸尹二
𢙫	心圍大
𥻙	米羊大
𫲬	㇕丿子耂
𥋼	目亼一乂凵厶九
𥙒	示乚大凵
㗂	口小丿目
𠱇	口穴
𪝩	人羊圍巾
𠅳	亡口貝
㘓	口門木四
𨧠	金月干
𢞆	心立厂彡
𪮏	手田心
𥋔	目長千土攴
𪷧	水尹口羊
𫭚	土小
𬦹	足夂木
𫆶	卜日十戶月
𤇣	火生
䁐	目艸冂大
𦝬	月穴犬
𦞓	月水巛卜
䰼	魚亼㇕
𨮻	金广田土八土
𬍉	犬丩口乂乂攴
𠿮	口食欠
𫭕	亼冊圍口貝
𫛕	穴牛口鳥
𠹵	口日宀女
𥛭	示乚隹又
𧙼	衤厂止
𣑺	木虫
𥼕	米竹立
𡡅	女鳥
㳝	水人工一
𡅩	口曲豆𠂊卩
𢞂	心八刀皿
𬨟	辵八刀
𥽇	米戌口心
栣	木人工一
𩅛	雨辵夂丰
𧁹	广車艸十口
𡂒	口斤斤貝
𪷗	水月甲𠂇
𥆻	目口口
眪	目一内
𤊩	火木木
萻	艸言甘
𬂻	木門一廾
𧿑	足弋
𬞁	艸日十口𠂊
𡉾	土心
𡹟	山木冂𠂊
𠝓	人夕夕刀
𪩼	巾爪象
槶	木圍戈口一
𬆘	歹匕宀女
𧙻	衤尹二
𢭼	扌女小丿
䗔	虫𠂊厂矢
𩸴	魚矢口
𤺰	疒金欠
𫰄	爪幺大丂口丂口
䐏	月艸一屮日
𧥔	巴𠂊用目勹虫
𪟚	夕口力
𣛱	木穴𠂊臼
𨎆	𠂇艸車
𠿈	口禾火心
𠥈	匚土欠
𫉱	艸米丶艮
𢭭	扌火土
𢭂	扌宀牛
𥿡	糸尸匕
嘺	口丿大京口
藞	艸三石
𲌀	馬糸夂冫
𫿟	扌非乂乂攴
𡎟	土禾甘
𪦼	子白勹丶
𫣸	人八囪甘士
𢁋	巴阜屮宀夂
𪗀	自田矢日勹亡欠
𫰤	女米
𧒉	厂豆寸虫
𪟽	卜了
𢙬	心人尹
𪽐	丿田人八
𡁤	口門夂口
𫃈	米申丂
鋾	金勹午凵
𡮘	甘木小丿
㖻	口予丿木
𬱶	几二幺㇕
𧕬	虫示曲豆
𠸤	口行之寸
𡂈	口人业廾
𪢈	𠂆口婁
𱚫	小丿矢隹
𤌋	火鬼
𢭬	扌人半
𦛽	月口亼㇕
𡃳	口廾凡口廾
𬌣	牛之寸竹
𠉟	人木千
𫽖	扌阜且
𡜤	女土也
𥯝	竹穴犬
𢴕	扌宀一皿丁
侱	人口千土
𣢹	耒欠
𠀳	㠯人一卜
𫫹	一大口立厂彡
𤔯	爪竹尹二
𣻉	水廿乚冂巾
𫆻	月匕甘阜一兀
𢫙	扌人弋
𩼷	魚业土寸
𣷱	水人一中又
𢘬	心𠂊也
𡋿	土口口
𫶻	巴臣𠂊丶皿
𡀫	口亠回禾
𡀤	口竹丰寸
𡚚	大木中刀貝
𫽅	扌大凵刀丶
𢵫	扌八酉大
𢬅	扌小大
𥫭	竹女
𬙾	羊大廿乚木
𧸓	貝水耂
𡰏	兀水京
煏	火畐
𣛪	木彡頁
𤾓	一白木木
𡵺	山丩厶
𫸽	弋弓大申
𪓈	囪火火艸㠯辛子
𠾺	口羊言
𩘫	凡虫水𠂊母
𪧍	宀一兀一卜
𪬮	心耳口千土
𦟹	月山亼冊
䢦	辵亠幺⺍十
𬛡	月日一勿西示
𠶉	口人工一几
𨅍	足門日
趂	走𠂊小
𡐮	土爪象
𫧇	匕匕
𢪀	扌卜㇕
𩄏	雨凡虫
𬧾	雨田車
𦟼	月門才
𧏷	虫亠幺田
𪀚	鳥戈十
𤚆	牛阜皮
抩	扌冄
𫮢	土辵龴用
𢮿	扌千𠂊匕
𤉚	火口欠
𪮣	扌竹又扌斤
𣋩	日辛木中
𨑗	辵卜一
𫲰	刀口子丿糸
𫴐	宀屮人冫甘
𣼳	水土半丮
𧀨	艸巛囟釆
𥍒	目竹戌口心
𪞧	冫亼卩歹
𡁚	口水廿尢火
𧒌	虫足夂口
𪡊	口豸
䒜	艸牛
𪥌	宀人大
𠲓	口夂㐄
𫠹	卜一厶月釆
𬧺	車𠂇艸
𠸙	十口王廾
𬅽	冫卜了止
㥥	心田厶九
𣜳	木艸凡虫
𦀋	糸冫水
㭨	木牙邑
𱕷	口三象𠂊
𠸂	口穴犬
𠱊	口人士
𣳪	水一中又
𬆜	歹匕石衣十
䊟	米廿内内
𨁼	足走止
𪧄	子瓜山鬼
𢩾	扌丮
𤤰	王攴巾
槺	木南尹⺍
𦵗	艸言十
𬰹	言甘由
㟴	山鬼
𥆹	目山𠂊又
咾	口耂匕
𫥨	四大止凵
𫺙	心二牙廾
𬨸	辵㇕丿又皿
𠰷	口卜尸
𬄪	木女甘木
𬮌	文扌門
𢬣	手西
𨃰	足禾禾彐
𠞠	刀禾手丶
𩸰	魚子瓜
𢖱	心㇕丿
𫄑	糸食爪女
𫡇	八刀中
﨤	辵𠂊又
𡮩	門才小丿
𬃂	木木二乂
𧋶	虫水殳
𦝺	月羊大
鸜	目目隹鳥
𨶛	門工貝
𩭶	長彡水由
𫊶	虫火𠂊
𣮇	口乚大毛
𫣽	亼口皿門一廾
𫢱	人四十乚
𥯎	竹广卜口
𠴗	口木土
𤻬	疒辛木中
𫹣	行一火日小
鍄	金京
𦓿	耒其
𠍵	人羊巛人
𡾬	山竹馬
𦢞	月魚日
𫑐	辵木中戶犬
𤹾	疒日𠂊母
慃	心公羽
𤓇	火王𠂊穴目攴
𫡾	亡心口月
𬳤	禾甘匚艸𠂇口
𡪜	宀水网木
𩙕	日止凵廾米凡虫
𧞿	衤厂禾禾止
𠻛	口辵牛口
𬠌	虫冄邑
𪫚	水大凵行尹二
㙤	土虎爪丁
𥄬	目二乂
𤉠	水冂𠂊火
𧤭	巴𠂊用刀牛
𫩒	口巾
𥋲	目广禾禾彐
𨤔	尸毛爪木
𬥮	廿尢火八刀貝
𨙝	雨田辵食
摪	扌爿月寸
㥬	心凡方
𤍑	火糸夂冫
𩸵	魚行圍止
𨁮	足文口
𠹰	口貝丿之
𥆿	目十⺍丶
𪯝	木月攴水西
鈂	金冂𠂊
𫵫	尸婁扌匕匕
𨬉	金土隹
𢄩	巾廿𠂊冂巾
𬳖	八頁人匕卩
𫁎	穴工子乚
𥈢	目羊大
𨃺	足糸内
𬷨	辰寸鳥
㩱	扌爪四食寸
𬨙	辛弓二
槩	食旡木
𫽕	扌亦又
𠋦	人甘木
𬐒	巴皮
𡾭	山广亠回禾
𤵢	疒丘
𢳥	扌辵牛口
𪡝	口廿廾巳
𬋲	爪子乚工从
𫣏	人辛甲
𠴒	口人亼卩
𥟈	禾木中
𩺧	魚火至
𠪸	厂艸廿乚木
𣋇	日一勿文寸
𪘌	齒一中又
𬣌	言甘木卯
𣦆	厂止一中又
𦂁	糸八豕
𩸲	魚人一中又
𪰰	日之寸竹
𪟸	半凡方
𢴾	扌非心
錩	金日甘
𦡯	月辵土羊
𡖼	立立夕夕
𠤧	匕扌日圍止
𨒹	辵一白
𧍅	人一中又虫
抺	扌二木
𠺕	口卯田
𫒂	𠂊小田土
𨰇	金亼口口从欠
𫽹	扌由尹二
𫜶	月京京攴
𠱶	口宀丁一
𫿿	攴斤一火日小
𫠳	一卜亼冊
𣱿	水入
𫴭	彐寸心
𤍌	南厂彐火
𪲣	甘木竹
𪿗	石尸匕
𬌱	犬門才
𧊋	虫申
𫻤	心文厂彡頁
夣	了目勹夕
㹫	犬大弓
𧹥	大火木土
𬐾	甘匚八水欠皿
𱻛	其羽
𫡪	甘木乙
𠵴	口亼口卩
𥐇	矢豆艮
𫼰	扌女口
𣷴	水衣毛
𥑃	石亠卜
𦪏	舟辵龴用
𠶂	口乂乂攴
𢱎	扌手一丰
𢱔	扌八刀皿
𢏠	弓水工
𫁞	立竹
𪱅	日水耂
㳉	水月
𬐉	小彐白
𱔪	口文隹
𥅞	目弋工
𫡮	辵米乙
㯖	木十目一心
𨏧	虎田皿車
𡏥	土扌斤口
𧐺	虫辵龴用
𬥠	弋二貝𠂊又
𦀾	糸广木
𨅥	足非心
𪨠	尸婁人半
𬌴	犬彐火
𨆟	足艸千東土
𦤮	辵食自犬
𡔖	土言糸糸攴
𪯊	丩攴竹
𬋙	火廾凡口廾
𩸄	魚田木
𦙏	月山乙
𨔾	辵耂
𪀐	鳥丿之
𬀺	巳日勿
䑅	月䒑目勹夕
𬩢	辵戶冊立
𠸡	口水丿皿
䕝	艸禾爪魚
𧓮	王白石虫
𨃎	足二又皿
𨰴	金日衣口口甘
𤃟	水亠邑隹土
鑅	金火火冂木
𤭸	尸从二瓦
𬞲	艸虎丘一丂
𡔍	土穴凵网貝
𪿏	矢豆亼冊
𫻐	工丮心一中彐
𫓟	金口口馬
哣	口豆
𥃛	舟殳皿言甘
捈	扌亼木
𪾯	目斤欠
𱢯	艸廿乚木日
𨤯	千東土凡口
𬂸	木攴小丿
𦡋	月一屮頁
𠃩	九人彡
𢭯	扌水龴又
𤻻	疒䒑目戈人
𥵚	竹廿尢土力
𢜏	日月心
㗁	口口口一丂
𫑹	酉木从
拞	扌丘
𣍊	日勹亡尸丶冫
𠓁	火𠂊羊巛人
𪢤	口矢丿大京口
𦂺	糸言甘
𪽗	尸丶一田凵
𫼜	手卜口
𣼪	八水戌口
𨻮	阜宀一兀攴
𥌷	目宀丰目心
𪦸	子宀
𣱶	水卜
𧏰	虫耳冂𠂊
𪥑	大示㇕丿
𨃕	足亠幺田
𡮜	竹丿大小
𡃙	口䒑目戈人
𦪻	舟宀䒑目釆
𧓅	虫曲辰
𥸝	竹言夫夫貝
𬸼	尸匕鹿
𫋻	衤亼一厶
𡅫	口車丿大京口
𡳵	尸婁艸臼
𫀢	示山鬼
𠽮	口扌日圍止
㨐	扌人口木
㘨	土内
𣙯	木土隹
䶞	齒其
漨	水辵夂丰
𪷹	辛甲水丂口
𣙷	木屮犬
𪺓	爪尹人丁
扲	扌亼㇕
𤸧	疒宀二回
𫅷	艸亼小耂匕
𫜧	齒宀㇕皿丁
𤁖	水衤田木
𬱎	丁頁人丶不口
𫒥	金亡心
𢵬	手卩卩几
𪰮	日牛木刀
𫀅	示卜口
𠉜	人尸毛
𨧣	金南几
𡀧	口斗鬼攴
𤂫	水口屮貝
𣆮	日广土
𠽞	口水日匕匕
𣞅	田木舟丨廾
𨦙	金歹刀
𢴛	扌斤扌竹又
𠏟	人亠回禾
𠻁	羊𠂊𠂆
𥇽	爪子乚目
㶤	火夕
𬏥	疒爪卩
𢢂	心糸士口
𫽤	扌火卜尸
畱	一卯田
𤿤	竹皮
𦉱	四七
𥟊	禾二乂口
𨂚	足八廿廾
𨰧	金宀龍
𪜘	石皮乙
燫	火广禾禾彐
𠘃	冫千東土力
𪯕	方攴人𠂊卜
𣌁	日豕耂
𣔢	木人夕夕
鸌	鳥䒑隹又
𢬇	扌宀寸
𨫉	金日之寸
𪜯	人冎
𦘧	尸毛尹二田一
𫬎	舌屮乂凵厶九
𱜗	口口工龴
𥩯	立㇕丿子
𨄳	足艸甫
𬇋	戶氏
𥊤	目行貝寸
𪱎	日生亼舟巛
𠽆	口言内
𬈉	水土𠂆口
㮠	木艸冂木
𠶙	口艸不
𱕫	口亠邑隹瓦
𥊢	十目八宀口
𠲠	口丩攴
𭉷	口示且
𣋛	日艸水夂口
𥗍	石禾丿刀入水
𤹑	疒人亼㇕心
㩒	扌木木示
䓡	艸矢口
𧿭	足日
𪡻	艸臼十口
𢴓	扌不見
攑	扌廾牙廾扌
𠿶	口水隹十
𠴙	口扌巴
緓	糸艸冂大
𫏖	足爪二丿又
𨭒	金月穴工
㾑	疒亼口
𧀑	艸禾千東土
𩲥	鬼厶口
䱾	魚婁
𢬹	扌土土乚
𠸔	口艸亠巾
𢫛	扌王丶
𦡮	月立立日
𪁃	人牛鳥
𨻬	阜自犬
𣞍	木网耂
𣃺	方八公
𤒙	人彡京京丮火
𦄷	糸辵龴用
𪺬	牛九日
𧁶	艸广囪火八土
𡦂	宀子宀子
𧹋	人弋貝爪象
𫄁	糸艸日月
𫉕	艸亼小力口
𬕺	竹辛甲竹
𲌬	鬼非
𥺹	米宀夕卩
𥹰	婁𠂊丶
聀	耳戈
𢱚	扌凡虫
𠶣	口木攴
𢝳	水廿廾心
𠴋	口扌九力
𫇈	臣衣十
𫻣	心鬼衣十
𡍘	土牛木刀
𥨨	穴工工貝
𥚥	示乚禾刀
𫴶	广南豆寸之寸
𡀭	口臼田力
𫄃	糸京京攴
𩵝	魚才
㦖	心門心
𣨮	歹爪工一
𪫶	亼㇕心竹
𠳙	厶口人弋
𤮥	瓦匚三口欠
𦙦	月心
𬗁	西米冎月
𣑶	木示乚
𢟙	心金十
𤊡	火丰廾扌
𥏌	矢之𠂊
𤢔	犬日勹亡欠
唭	口其
𤛠	牛婁
𫃋	米金十
𤎕	火釆心
𦀨	糸冄邑
𪝎	人木亼卩
𬚇	戶羽水龴又
𡄐	口亠邑隹土
𥉰	目爪臼
𢴊	扌辵豕
𥒥	石夕夕
𩄰	雨歹刀火
𩼈	魚宀釆廾
㖧	口氏日
𡁽	口木艸亼小
𪡱	口耒毛
𡀩	口艸水夂口
𥅲	目木十
𠦯	半艮
𥭎	竹水亡
𢩉	戶廿廾
𫨯	大凵非心
槹	木白⺍十
𤮘	月又豆瓦
𦛌	月尹二
𣖠	木艸止凵
𬌘	牙山彐戈
𢴩	扌竹尹二
䴈	宀釆廾鳥
𢥣	心竹門月
𨫪	金廿尢火
𪢜	口金甫
𡈈	圍千東土
𣻇	水辵食
𩩇	了𠂊冎月
𣜶	木辵日勹亡
𤎑	火囟八夂
𬷶	亠回禾鳥
𫆜	月尸匕
𦛺	月冎刀
𥈱	目㇕丿又皿
𬯜	阜丂口艸内
䳱	予丿夂力鳥
𫼳	扌艸亡
𫤯	厶大彡八
𫡯	屮日月乙
猉	犬其
𭉑	口阜艮
榡	木𠂹糸
鑨	金龍
𠁸	中中衣十
𫲳	才子尹口羊
𦭪	艸勹乂乚
𡋥	土士口
𡃍	口亼口口从刀
𪃿	丂口丂口鳥
𫰮	女艸戶
𤷿	疒穴犬
𦪂	舟行走
𦀪	糸人白
𫅖	羊大扌口
𣠱	木竹旡旡日
𬓐	示乚厶口心
𠭤	口口厂又
𣉷	日勿示乚
𣝀	木廿尢土力
㦗	心木木示
𨭏	金月穴工
𬜉	舌田心
𱓱	十口衤刀
𧐸	虫用口彡
𬑑	目耂匕
𬇆	毛土土土兀
𩠳	八頁木隹
𬮙	門一𠂊
𤡚	犬食旡
𢵷	扌宀丰口刀
𫰸	女干卯
𠶚	口女丂口
𡁙	口心食旡
𫮱	其土禾人
㑫	人亼㇕心
𪺛	攴午凵
𪬙	心水口月
𬏧	疒扌丮
𬚴	月匚巾
𡑱	土尹口羊
𦢡	尸至𠂹月
𣠺	木竹亼口口从
𫣰	人申爪二丿又
𬥔	斤貝匕
𨔿	辵豕十
𫬣	口口犬目小丿
𠯇	口巳
𠦹	十辵豕
𠨪	𠂊厂卩土土土兀
𣿃	水阜田厶九
𬲠	食亼舟巛心
𠸕	口𠂊幺月
𫡽	大乂口口
𣵯	口欠水
𥳂	竹田夂口
萫	艸禾甘
𫸿	弓八甲一丿之
𬉰	水戈戈曲辰
𤯭	立立生
𫑓	辵㠯田夂口
𤣡	犬目勹虫十目
𣼺	水囟八夂
𢯏	扌行皮
𫑒	辵木中人丶不口
𩻐	魚囟又八夂
𬠇	虫⺍廾
𥵗	竹言甘欠
𥘶	示乚八刀
𧕃	虫象釆象釆
𥆄	目火𠂊
𧎠	虫𠂊幺月
𠀗	廿𠂇
𪽃	生丰廾扌
𠻤	口矢圍
𢪯	扌大丶
炐	火丰
㡴	广立
𥯋	竹日月
𦬶	艸午
𥑭	石工龴
𥊟	尸目刀丶心
𣡯	网釆木幺幺戈人
㩢	扌䒑目戈人
𣝉	木业土寸
𬲊	非心乙冫乙冫
𢱛	扌水西
𣙹	木中日匕匕
熷	火八囪甘
堒	土日匕匕
𧉝	虫刀亡
𩆐	雨亠回禾
𬦮	足耳
𣏾	木戈
𬀫	文日
𠺴	口艸夂口
𦝉	月广氏一
𪽡	巴釆田
𦩚	舟木攴
㒙	人糸白巾
熑	火禾禾彐
𧏴	虫辵㠯
𪮯	扌口耳竹
𫋙	虫弓厶虫
𢫗	手白
𥐨	石也
𠿱	口辵八頁
𪺵	牛非心
𣞂	木竹彐冂巾
𧺁	宀釆田大火
𢯷	扌㐄口㐄
𫢧	人文口
𩘄	凡虫木攴
唫	口金
𡊱	土刀口
𣉴	日木至
𫊍	艸廿乚木山亼㇕
𤂧	水艸辵夂丰
𪂮	子瓜鳥
𪞻	囟口乚大
𨔉	辵文丰
㵊	水冃耳又
𥋟	目羊彐戈
𥖐	石阜八豕
𡃎	口乂乂木木又𠂇
踭	足爪尹
𡑴	土尸几几殳
𪨝	尸毛禾甘
㐻	人内
𦧃	尸婁䒑隹臼
𨔌	辵子瓜
𬟥	木中艸白⺍木
𪮽	手斤斤貝
𩹪	魚尸目
𫵇	尸目𠂊小
𩠠	八頁亼一厶
㭲	木八公
胋	月卜口
𬏗	釆田二欠
𡳎	尸毛口口
𡆍	口烏矢魚
怑	心半
𡬈	宀龍一卜
𢅄	网釆攴巾
恑	心𠂊厂卩
𬟴	虫山
𱔩	口八甲一戈
𪝯	人立貝寸
𠬕	大凵衤甫
恄	心士口
𧜗	衤馬
𦤭	自犬歹刀火
𫆃	丩攴耳
𡀂	口雨田
𬐼	水欠皿大凵力
𬞺	婁艸臼
𪟞	田力才
𣈝	日文丰
𩆢	雨田言甘
𢏣	弓曲
𪽵	疒子瓜
磾	石口口甲一
𠉞	亼㇕尸匕
𠽁	口虎夂几
𡅑	口田厶九頁
𡆘	口日幺幺火頁
𥢫	禾宀丰口刀
𠴉	口阜一兀
𧃋	艸食亼木
𠶁	口二扌廾
鈘	金竹又
𡴢	一屮立立
𤢿	犬三石
𥽤	竹又米其廾
㶥	火干
