的	白勹丶
逅	之𠂆一口
逄	之夂㐄
菽	艹上小又
蓖	艹囟匕匕
菔	艹月卩又
蟆	虫艹日大
嘭	口士口䒑彡
尜	小大小
嵋	山尸目
佤	亻瓦
鼾	自田廾干
猷	八酉犬
萁	艹甘廾
葩	艹白巴
蛐	虫曲
勖	冖二目力
笪	竹日一
舐	舌氏
佶	亻士口
倨	亻尸十口
溉	氵艮旡
赭	土火耂
檠	艹勹口攵木
桅	木𠂊厂卩
訾	止匕言
嘹	口一火日小
庠	广羊
杈	木又丶
砧	石卜口
蛉	虫亼龴
蟀	虫亠幺⺍十
惕	心日勿
惘	心冂䒑亡
惦	心广卜口
潦	氵一火日小
窠	穴田木
裨	衤鬼十
迨	之厶口
矸	石干
蜓	虫廴亻土
蚩	屮一虫
耒	耒
芄	艹丸
榷	木冖隹
奄	大申
碚	石立口
喑	口立日
繇	爪午凵丿糸
裾	衤尸十口
窈	穴幺力
豉	一口䒑十又
劾	亠凵人力
憧	心立田土
嫠	二木攵厂女
琇	王禾㇕丿
荏	艹亻丿士
杪	木小丿
榔	木丶艮阝
旆	方𠂉一巾
燧	火之八豕
遑	之白王
橐	一中冖石木
圪	土𠂉乙
槭	木戊上小
棰	木千艹二
嗥	口白大十
岣	山勹口
魈	鬼小月
珥	王耳
砭	石丿之
碓	石隹
蟑	虫立日十
蚓	虫弓丨
嗵	口之龴用
嵴	山⺍人月
憩	舌自心
昝	夂卜日
隗	阝鬼
琚	王尸十口
葫	艹十口月
鞣	革予丿木
醴	酉曲一口䒑
嵛	山亼月刂
牯	牛十口
簟	竹西日十
笮	竹𠂉匕
麝	鹿身寸
沌	氵一屮
勰	力力力田心
婀	女阝丁口
瑁	王冖二目
綦	甘廾糸
喋	口廿乚木
瓴	亼龴瓦
毖	匕匕弋八
愫	心丰糸
悚	心木口
搴	宀甘八手
醪	酉习习人彡
趿	足𠂊又
嗍	口䒑屮月
杲	日木
骷	骨十口
爨	臼冂一口冖木木大火
羸	亡口月羊凡
攫	扌目目隹又
茼	艹冂一口
圜	圍四一口衤
秣	禾一木
僭	亻旡旡日
囟	囟
慊	心禾禾彐
汨	氵日
譬	尸口辛言
摒	扌尸䒑廾
嘧	口宀弋八山
嵬	山鬼
瞑	目冖日亠八
氪	气十口儿
笳	竹力口
魃	鬼犬㇕
浯	氵二乂口
溱	氵丰禾
阡	阝千
璩	王虎豕
醮	酉隹火
蠊	虫广禾禾彐
圉	圍土半
嚓	口宀䏑又示
豺	豸十丿
獐	犭立日十
旄	方𠂉毛
泖	氵卯
溏	氵广尹口
裉	衤艮
芟	艹殳
柜	木匚コ
蚨	虫夫
俎	人人且
肫	月一屮
糍	米䒑幺幺
槊	䒑屮月木
涑	氵木口
涪	氵立口
漉	氵鹿
彗	丰丰彐
泱	氵冂大
泫	氵亠幺
帚	彐冖巾
埕	土口王
瑗	王爪一𠂇又
茁	艹屮凵
檄	木白方攵
竽	竹丁一
稗	禾鬼十
咨	冫欠口
淀	氵宀一止
謇	宀甘八言
逖	之犭火
靼	革日一
唵	口大申
吩	口八刀
哞	口厶牛
迤	之𠂉也
佞	亻二女
郯	火火阝
邋	之巛圍乂巛
垌	土冂一口
璀	王山隹
蹩	巾⺍攵足
昉	日方
涿	氵豕
鼐	㇕丿目爿爿
戛	頁戈
芨	艹𠂊又
蠓	虫艹冖一豕
蚪	虫冫十
瞋	目十目廾
倥	亻穴工
褥	衤辰寸
嬖	尸口辛女
孀	女雨木目
珣	王勹日
璘	王米夕㐄
菠	艹氵皮
卣	卜圍コ
跚	足冊
嶷	山匕矢龴足
牖	爿户甫
徨	行白王
豸	豸
溧	氵西木
阱	阝二刂
皴	厶八夂皮
踔	足卜日十
黜	四土火屮凵
淝	氵月巴
虺	兀虫
磋	石羊工
蠖	虫艹隹又
吽	口牛
徘	行非
粼	米夕㐄巛
烊	火羊
蓑	艹衣口一
酢	酉𠂉匕
醌	酉日匕匕
樘	木小冖口土
楦	木宀二日
蜒	虫廴丿止
胂	月申
忤	心午
艽	艹九
蜡	虫廿日
蚝	虫毛
癜	疒尸艹廾殳
沭	氵木丶
滓	氵宀辛
娌	女田土
鏊	丰力攵金
葶	艹亠口冖丁
酞	酉大丶
榱	木衣口一
煳	火十口月
嫚	女日四又
柰	木示
桁	木行
蜱	虫鬼十
恫	心冂一口
憔	心隹火
剡	火火刂
彀	士冖一弓殳
雹	雨勹巳
橄	木㇕耳攵
蟛	虫士口䒑彡
咴	口𠂇火
俶	亻上小又
遒	之八酉
衩	衤又丶
圮	土巳
揆	扌癶一大
苤	艹不一
苴	艹且
苻	艹亻寸
婪	木木女
碉	石用口
倬	亻卜日十
奘	爿士大
痱	疒非
疙	疒𠂉乙
浞	氵足
湔	氵䒑月刂
潺	氵尸子子子
袷	衤亼口
爿	爿
鄞	廿口丰阝
劬	勹口力
恿	龴用心
坍	土冊丶
垸	土宀一兀
鬟	長彡四一口衤
耪	耒亠八冖方
芑	艹巳
逋	之甫
蚶	虫甘
曷	日勹亡
侈	亻夕夕
刖	月刂
旒	方𠂉亠厶川
忖	心寸
惆	心用口
掇	扌又又又又
鞫	革勹言
槲	木𠂊用冫十
猗	犭大丁口
沔	氵丁乚㇕
窨	穴立日
厾	乙土厶
耄	耂匕毛
蛄	虫十口
篦	竹囟匕匕
俳	亻非
獬	犭𠂊用刀牛
胝	月氏丶
濉	氵目隹
邃	之穴八豕
屐	尸行十又
殄	一夕人彡
瞽	士口䒑十又目
楝	木木四
耷	大耳
曛	日千四二火
氤	气圍大
臆	月立日心
埸	土日勿
拊	扌亻寸
荑	艹大弓
榧	木匚非
垡	亻戈土
徇	行勹日
腆	月冊廾
胗	月人彡
瘢	疒舟殳
遨	之丰力攵
擤	扌自田廾
匏	大一丂勹巳
蝴	虫十口月
虼	虫𠂉乙
粿	米田木
隳	阝𠂇工月人心
堋	土月月
菹	艹氵且
酐	酉干
哚	口几木
眭	目土土
峰	山夂丰
胛	月甲
腴	月臼人
疳	疒甘
惴	心山而
窕	穴儿⺍
陟	阝止癶
鼙	士口䒑十又鬼十
蕈	艹西日十
楂	木木日一
楫	木口耳
呻	口申
咄	口屮凵
骼	骨夂口
魍	鬼冂䒑亡
狎	犭甲
麾	广木木毛
窣	穴亠人人十
窸	穴釆心
褡	衤艹亼口
嬗	女亠圍口日一
邛	工阝
玎	王丁
瑚	王十口月
椐	木尸十口
蜘	虫矢口
嗉	口丰糸
唁	口言
筮	竹工人人
箜	竹穴工
瓮	八厶瓦
粳	米一日乂
遄	之山而
裰	衤又又又又
鞴	革廿丿用
蘩	艹𠂉母攵糸
碲	石亠八冖巾
跏	足力口
崚	山土八夂
仵	亻午
歙	亼口习习欠
蠲	䒑八皿四勹虫
粞	米西
蟊	予丿虫虫
媲	女囟匕匕
盍	土厶皿
扦	扌千
菪	艹宀石
棱	木土八夂
蛞	虫舌
笤	竹召
傀	亻鬼
胭	月圍大
旮	九日
悻	心土半
埝	土亼㇕心
圯	土巳
栲	木耂丂
砹	石艹乂
跣	足牛儿
邾	𠂉木阝
氚	气川
瓿	立口瓦
潢	氵廿由八
禳	示衣口口甘
鬻	弓米弓一口冂八丁
彘	彑匕矢匕
殛	一夕了口又一
琵	王王匕匕
拮	扌士口
砟	石𠂉匕
笸	竹匚口
邙	亡阝
悌	心弋弓
淠	氵田廾
嫫	女艹日大
妣	女匕匕
餮	一夕人彡食
赳	走凵
埽	土彐冖巾
圾	土𠂊又
薅	艹女辰寸
樗	木雨一丂
柞	木𠂉匕
跆	足厶口
嗐	口宀丰口
嵯	山羊工
牝	牛匕
瘛	疒丰刀心
滂	氵亠八冖方
嫘	女田糸
橛	木厂䒑屮欠
骺	骨𠂆一口
笊	竹爪
倜	亻用口
皈	白𠂆又
怙	心十口
滹	氵虎爪丁
槁	木亠口冂口
酃	雨口口口阝
郾	匚日女阝
畋	田攵
髀	骨鬼十
穰	禾衣口口甘
獗	犭厂䒑屮欠
羰	羊山𠂇火
抉	扌㇕大
莩	艹爪子
柩	木匚𠂊丶
蚰	虫由
螳	虫小冖口土
咆	口勹巳
翕	亼口习习
郄	乂𠂇厶阝
朐	月勹口
夤	夕宀一由八
窳	穴瓜瓜
劼	士口力
踅	扌斤足
蘧	艹之虎豕
杼	木予
蚋	虫冂人
跗	足亻寸
侔	亻厶牛
郇	勹日阝
裎	衤口王
冢	冖豕
陔	阝亠凵人
埵	土千艹二
瑭	王广尹口
醺	酉千四二火
喟	口田月
咐	口亻寸
蜚	非虫
旯	日九
嶙	山米夕㐄
甥	生田力
篾	竹四戈人
皤	白釆田
敫	白方攵
洄	氵圍口
裟	氵小丿衣
弭	弓耳
媾	女甘冂土
莨	艹丶艮
霹	雨尸口辛
邳	不一阝
蟪	虫一日厶心
蚣	虫八厶
跎	足宀匕
嶝	山癶一口䒑
貘	豸艹日大
蝽	虫丰日
恂	心勹日
夬	㇕大
翮	一口冂八丁习习
邴	一冂人阝
玠	王亻八
蕤	艹豕生
蚱	虫𠂉匕
趵	足勹丶
罟	四十口
矍	目目隹又
峋	山勹日
槔	木白大十
磴	石癶一口䒑
畛	田人彡
岈	山牙
犍	牛廴彐キ
臃	月亠乚凵隹
廛	广田土八土
愎	心𠂉日夂
茚	艹臼卩
曩	日衣口口甘
暾	日亠口子攵
罱	四十冂半
湎	氵頁圍
鐾	尸口辛金
炱	厶口火
苜	艹目
藿	艹雨隹
茭	艹亠八乂
霎	雨立女
蜿	虫宀夕卩
昃	日厂人
簸	竹甘廾皮
艋	舟子皿
惋	心宀夕卩
蓁	艹丰禾
泅	氵圍人
搡	扌又又又木
酹	酉爪寸
雩	雨一丂
兕	圍凵儿
帙	巾手丶
簌	竹木口欠
鄱	釆田阝
晷	日夂卜口
筇	竹工阝
脒	月米
炻	火石
泔	氵甘
墀	土尸水牛
挈	丰刀手
衄	丿皿彐丨
痤	疒人人土
惇	心亠口子
溲	氵臼丨又
掾	扌彑豕
崤	山乂𠂇月
仃	亻丁
狷	犭口月
麋	鹿米
逶	之禾女
瓠	大一丂瓜
蚯	虫丘
圊	圍丰月
罨	四大申
簋	竹艮皿
氘	气刂
艄	舟小月
煺	火之艮
璠	王釆田
夼	大川
蠕	虫雨而
蹼	足业半大
暌	日癶一大
眇	目小丿
襦	衤雨而
遢	之日习习
逡	之厶八夂
鬲	一口冂八丁
螫	土火攵虫
酩	酉夕口
砘	石一屮
戢	口耳戈
旰	日干
濞	氵自田廾
蔟	艹方𠂉矢
蕖	艹氵匚コ木
硭	石艹亡
吲	口弓丨
氙	气山
璺	臼冂一口冖王丶
徂	行且
刎	勿刂
燔	火釆田
玦	王㇕大
硇	石囟
跬	足土土
泐	氵阝力
衽	衤丿士
擘	尸口辛手
玢	王八刀
隈	阝田衤
薤	艹一夕非一
剽	西示刂
僰	木冂木冂人
枇	木匕匕
砝	石土厶
囹	圍亼龴
罾	四八四日
仡	亻𠂉乙
儋	亻𠂊厂八言
胙	月𠂉匕
垓	土亠凵人
枸	木勹口
秫	禾木丶
愆	行氵心
瘩	疒艹亼口
疥	疒亻八
迢	之召
隰	阝日幺幺火
畚	厶大田
甏	士口䒑彡瓦
醅	酉立口
梃	木廴亻土
珙	王艹廾
葚	艹甘匚八
萑	艹隹
蚍	虫匕匕
筌	竹人王
捯	扌至刂
摭	扌广廿火
藁	艹亠口冂口木
醢	酉𠂇口皿
烀	火爪丁
坼	土斤丶
糅	米予丿木
莠	艹禾㇕丿
烜	火二日
螂	虫丶艮阝
暹	之日隹
帔	巾皮
佾	亻八月
胳	月夂口
瘠	疒⺍人月
翥	耂习习
聃	耳冂土
酡	酉宀匕
杷	木巴
滃	氵八厶习习
琯	王宀㠯
艨	舟艹冖一豕
薷	艹雨而
柁	木宀匕
黠	四土火士口
迕	之午
鄯	羊䒑口阝
滏	氵八乂王八
碣	石日勹亡
晡	日甫
矬	矢人人土
篼	竹白卯儿
徉	行羊
舴	舟𠂉匕
狒	犭弓刂
麂	鹿几
囔	口一中冖口口甘衤
畎	田犬
毽	毛廴彐キ
湉	氵心舌
纛	丰母目木丿糸
豳	豕豕山
幄	巾尸至
徼	行白方攵
猖	犭日日
癍	疒王文王
悱	心非
孱	尸子子子
柙	木甲
瞠	目小冖口土
侏	亻𠂉木
焜	火日匕匕
坩	土甘
琤	王𠂊尹
茯	艹亻犬
蓿	艹宀亻一白
戡	甘匚八戈
蜻	虫丰月
圄	圍二乂口
猾	犭骨
冲	冫中
戕	爿戈
痊	疒人王
渫	氵廿乚木
迹	之大八
隍	阝白王
鬣	長彡巛圍乂巛
耩	耒甘冂土
醍	酉日一止
桷	木𠂊用
尥	尤勹丶
噱	口虎豕
唿	口勿心
黝	四土火幺力
抔	扌不
柢	木氏丶
蹉	足羊工
愔	心立日
溻	氵日习习
漯	氵田糸
萋	艹一尹女
豨	豕乂𠂇巾
崦	山大申
坌	八刀土
邂	之𠂊用刀牛
蓍	艹耂匕日
磔	石夕㐄木
岌	山𠂊又
亶	亠圍口日一
癯	疒目目隹
褟	衤日习习
菖	艹日日
栳	木耂匕
杌	木兀
桴	木爪子
赧	土火卩又
鋆	土勹冫金
葺	艹口耳
莛	艹廴亻土
幛	巾立日十
汩	氵圍一
胬	女又䏑
儿	儿
玷	王卜口
栖	木西
柝	木斤丶
嚅	口雨而
凭	亻丿士几
佝	亻勹口
疔	疒丁
堍	土召儿丶
髑	骨四勹虫
仫	亻丿厶
韵	立日勹冫
檎	木人亠乂凵冂厶
踊	足龴用
髭	長彡止匕
狍	犭勹巳
匐	勹一口田
陲	阝千艹二
牁	爿丁口
坻	土氏丶
嚏	口十冖田足
佻	亻儿⺍
陬	阝耳又
嗞	口䒑幺幺
盥	臼水皿
汔	氵𠂉乙
荽	艹爪女
桎	木至
蜞	虫甘廾
蛸	虫小月
盱	目丁一
溷	氵圍豕
袈	力口衣
澥	氵𠂊用刀牛
扃	户冂口
耜	耒㠯
叶	口十
徭	行爪午凵
胴	月冂一口
觚	𠂊用瓜
蝰	虫大土土
氅	小冂口攵毛
黥	四土火亠口小
嵫	山䒑幺幺
邶	北阝
堞	土廿乚木
聒	耳舌
蹂	足予丿木
袱	衤亻犬
遴	之米夕㐄
蓐	艹辰寸
郤	八人口阝
嗾	口方𠂉矢
舄	臼勹火
疸	疒日一
悝	心田土
殂	一夕且
墼	車凵殳土
奭	大一白一白
蜩	虫用口
黼	业巾⺍甫
嵖	山木日一
忸	心彐丨
浥	氵口巴
妁	女勹丶
捩	扌户犬
豌	一口䒑宀夕卩
蹚	足小冖口土
竑	立𠂇厶
襞	尸口辛衣
帑	女又巾
髹	長彡亻木
揶	扌耳阝
瞌	目土厶皿
鼯	臼釆二乂口
猱	犭予丿木
縻	广木木糸
怦	心干八
忡	心中
洫	氵丿皿
榖	士冖一木殳
甍	艹四冖瓦
蒗	艹氵丶艮
蝮	虫𠂉日夂
龠	亼口口口冊
痍	疒大弓
邗	干阝
堙	土西土
抨	扌干八
蝌	虫禾冫十
臾	臼人
剞	大丁口刂
眄	目丁乚㇕
淆	氵乂𠂇月
沆	氵亠几
鬈	長彡半卩
酗	酉乂凵
篝	竹甘冂土
伉	亻亠几
徜	行小冂口
貊	豸一白
蕻	艹長艹廾
睽	目癶一大
箅	竹田廾
臌	月士口䒑十又
匍	勹甫
瘌	疒木口刂
姮	女二日
塄	土四方
吁	口丁一
仉	亻几
湲	氵爪一𠂇又
祓	示犬㇕
刳	大一丂刂
犒	牛亠口冂口
秕	禾匕匕
炘	火斤
喁	口日冂厶
稞	禾田木
悒	心口巴
忑	下心
瓘	王艹口口隹
黟	四土火夕夕
娩	女召儿
搠	扌䒑屮月
枵	木口丂
螈	虫厂白小
睥	目鬼十
臬	自木
沚	氵止
靺	革一木
屺	山巳
迮	之𠂉匕
挲	氵小丿手
祆	示一大
茌	艹亻士
栝	木舌
螃	虫亠八冖方
墁	土日四又
鞨	革日勹亡
麈	鹿丶王
禊	示丰刀大
趔	走一夕刂
玡	王牙
掊	扌立口
蟋	虫釆心
毳	毛毛毛
訇	勹言
埴	土十目
搐	扌亠幺田
黻	业巾⺍犬㇕
廨	广𠂊用刀牛
瘳	疒习习人彡
孥	女又子
埤	土鬼十
呣	口母
籀	竹扌卯田
媵	月半女
揄	扌亼月刂
萏	艹𠂊臼
躇	足艹耂
儡	亻田田田
圬	土一丂
搛	扌禾禾彐
楯	木𠂆十目
痦	疒二乂口
樨	木尸水牛
巉	山召匕匕召儿丶
貅	豸亻木
怍	心𠂉匕
悛	心厶八夂
亏	一丂
蒴	艹䒑屮月
瞢	艹四冖目
雱	雨方
啁	口用口
艟	舟立田土
怩	心尸匕
澉	氵㇕耳攵
牂	爿羊
垧	土宀口
砒	石匕匕
澌	氵甘廾斤
綮	户攵糸
趄	走且
潸	氵木木月
霪	雨氵爪丿士
怫	心弓刂
褙	衤北月
耋	耂匕至
珧	王儿⺍
蕺	艹口耳戈
慝	匚艹𠂇口心
牾	牛二乂口
侉	亻大一丂
燠	火宀米大
殪	一夕士冖一口䒑
葸	艹田心
蓊	艹八厶习习
柈	木半
划	戈刂
匜	匚也
袤	衣予丿
礴	石艹氵甫寸
屣	尸行止止
酤	酉十口
躅	足四勹虫
肄	匕矢彐キ
癔	疒立日心
睚	目厂土土
瘙	疒又丶虫
忪	心八厶
娠	女辰
棼	木木八刀
蜴	虫日勿
裒	衣臼
癃	疒阝夂一生
蝙	虫户冊
戥	日生戈
襻	衤乂乂木木大手
褫	衤𠂆虎
搦	扌弓冫弓冫
漭	氵艹犬廾
耱	耒广木木石
攮	扌一中冖口口甘衤
羑	羊𠂊丶
怏	心冂大
捭	扌鬼十
蜮	虫戈口一
蜢	虫子皿
棻	艹八刀木
秭	禾丿乚亻
瘼	疒艹日大
褓	衤亻口木
垤	土至
鏖	鹿金
潲	氵禾小月
玕	王干
囫	圍勿
罽	四厂火火刂
牤	牛亡
黧	禾丿刀四土火
孳	䒑幺幺子
襁	衤弓口虫
腠	月丰一大
腧	月亼月刂
瘰	疒田糸
摽	扌西示
眈	目冖儿
膂	方𠂉亻月
妯	女由
篥	竹西木
螽	夂冫虫虫
爝	火爪四艮寸
劓	自田廾刂
膻	月亠圍口日一
胼	月䒑廾
羼	尸羊羊羊
齁	自田廾勹口
褊	衤户冊
蒹	艹禾禾彐
貔	豸囟匕匕
痼	疒圍十口
礅	石亠口子攵
郿	尸目阝
捃	扌尹口
芼	艹毛
梏	木牛口
忐	上心
麇	鹿禾
郛	爪子阝
蝣	虫方𠂉子
狨	犭戈𠂇
瀣	氵卜夕又非一
磙	石衣八厶
掮	扌户月
睃	目厶八夂
郫	鬼十阝
獴	犭艹冖一豕
瘵	疒䏑又示
藠	艹白白白
瘐	疒臼人
桕	木臼
篌	竹亻コ矢
狁	犭厶儿
躞	足言火火又
捽	扌亠人人十
猹	犭木日一
啕	口勹午凵
稃	禾爪子
縠	士冖一糸殳
蜊	虫禾刂
嵎	山日冂厶
惝	心小冂口
溽	氵辰寸
蜉	虫爪子
噍	口隹火
盉	禾皿
猁	犭禾刂
坫	土卜口
茀	艹弓刂
脬	月爪子
舢	舟山
祾	示土八夂
鬏	長彡禾火
忭	心亠卜
杻	木彐丨
唼	口立女
溘	氵土厶皿
桫	木氵小丿
黢	四土火厶八夂
蹁	足户冊
檗	尸口辛木
瞀	予丿攵目
鞡	革扌立
莅	艹亻立
瘊	疒亻コ矢
潟	氵臼勹火
抃	扌亠卜
猢	犭十口月
踺	足廴彐キ
眙	目厶口
嘚	口行日一寸
戽	户冫十
豇	一口䒑工
蹀	足廿乚木
牮	亻弋牛
燹	豕豕火
攉	扌雨隹
踽	足丿口冂厶
坏	土不
撙	扌八酉寸
蒺	艹疒矢
够	勹口夕夕
恓	心西
圣	又土
蒟	艹立勹口
跐	足止匕
歃	千臼欠
筲	竹小月
璈	王丰力攵
醐	酉十口月
蜍	虫亼木
稂	禾丶艮
殍	一夕爪子
箢	竹宀夕卩
鼢	臼釆八刀
蝥	予丿攵虫
蒡	艹亠八冖方
毪	毛厶牛
磲	石氵匚コ木
踟	足矢口
劁	隹火刂
靸	革𠂊又
蟥	虫廿由八
糨	米弓口虫
嚆	口艹亠口冂口
眊	目毛
眵	目夕夕
揠	扌匚日女
狳	犭亼木
猞	犭亼十口
髫	長彡召
蝻	虫十冂半
熥	火之龴用
璪	王口口口木
荸	艹十冖子
螵	虫西示
趑	走冫欠
鞬	革廴彐キ
玭	王匕匕
漶	氵中中心
躐	足巛圍乂巛
礓	石三田田
筢	竹扌巴
犄	牛大丁口
耥	耒小冂口
栟	木䒑廾
椪	木立立
耖	耒小丿
蝓	虫亼月刂
犋	牛目廾
搋	扌𠂆虎
靰	革兀
牦	牛毛
犰	犭九
觫	𠂊用木口
睾	丿四土半
毹	亼月刂毛
蜣	虫羊儿
熜	火囟夂心
氍	目目隹毛
聱	丰力攵耳
糌	米夂卜日
耠	耒亼口
弃	亠厶廾
极	木𠂊又
狺	犭言
瘃	疒豕
堉	土亠厶月
螬	虫一曲日
螠	虫䒑八皿
魆	鬼戈乚
葱	艹勿丶心
犏	牛户冊
睄	目小月
丏	丁乚㇕
靿	革幺力
碡	石丰母
揳	扌丰刀大
滫	氵亻丨攵月
霨	雨尸示寸
螋	虫臼丨又
唣	口白七
猫	犭艹田
琫	王丰キ
猪	犭耂
册	冊
拤	扌上卜
齉	自田廾一中冖口口甘衤
氆	毛立立日
鞧	革八酉
机	木几
隶	尹⺍
膙	月弓口虫
踒	足禾女
垒	厶厶厶土
号	口丂
扑	扌卜
汆	人水
赶	走干
窑	穴午凵
听	口斤
柠	木宀丁
猬	犭田月
猎	犭廿日
疴	疒丁口
凄	冫一尹女
疱	疒勹巳
椁	木亠口子
晋	一业日
眦	目止匕
亘	二日
痴	疒矢口
叙	亼木又
离	亠乂凵冂厶
虱	乙丿虫
滚	氵衣八厶
昵	日尸匕
屉	尸廿乚
无	一尤
与	一乚一
样	木羊
国	圍王丶
吨	口一屮
户	户
巩	工凡
却	土厶卩
担	扌日一
撑	扌小冖口手
携	扌隹㇕丿
抬	扌厶口
栀	扌𠂆一卩
构	木勹厶
医	匚矢
蝎	虫日勹亡
虮	虫几
咏	口丶水
踪	足宀示
叹	口又
网	冂乂乂
冈	冂乂
岭	山亼龴
复	𠂉日夂
笋	竹尹
偬	亻勿丶心
众	人人人
脚	月土厶卩
胆	月日一
庄	广土
凉	冫亠口小
决	冫㇕大
恒	心二日
潜	氵夫夫日
汹	氵乂凵
袜	衤一木
宫	宀口口
幂	冖日大巾
异	巳廾
苁	艹人人
栅	木冊
虬	虫乚
吕	口口
咤	口宀丿七
秆	禾干
鼹	臼釆日宀女
隽	隹㇕丿
腭	月口口一丂
删	冊刂
胶	月亠八乂
籼	米山
泞	氵宀丁
姗	女冊
扰	扌尤
芜	艹一尤
芦	艹户
碱	石戊一口
奋	大田
厩	厂艮旡
邮	由阝
毁	臼工殳
体	亻木一
优	亻尤
犹	犭尤
肮	月亠几
凑	冫丰一大
痒	疒羊
烛	火虫
怜	心亼龴
惊	心亠口小
羡	羊冫欠
洁	氵士口
垦	艮土
篱	竹亠乂凵冂厶
灯	火丁
橱	木厂一口䒑寸
减	冫戊一口
耻	耳止
忾	心气
厨	厂一口䒑寸
蹰	足厂一口䒑寸
凛	冫亠圍口示
欸	厶矢欠
厦	厂頁夂
厮	厂甘廾斤
亲	立木
届	尸由
珐	王土厶
厢	厂木目
籴	人米
忧	心尤
禀	亠圍口示
叠	又又又冖且
俵	亻丰衤
开	一廾
录	彐水
献	十冂半犬
园	圍一兀
杀	乂木
寻	彐寸
邓	又阝
吓	口下
沨	氵風
嘡	口小冖口土
触	𠂊用虫
媭	彡頁女
拃	扌𠂉匕
蹾	足亠口子攵
权	木又
杂	九木
丽	一冂丶冂丶
币	丿巾
仅	亻又
沟	氵勹厶
灵	彐火
箓	竹彐水
浕	氵尸丶冫
茧	艹虫
怀	心不
塆	土大八弓
蹽	足一火日小
茓	艹穴
柽	木又土
昙	日二厶
积	禾口八
敌	舌攵
块	土㇕大
备	夂田
关	䒑大
忏	心千
队	阝人
㧐	扌又又
䏝	月キ龴
㤘	心𠂊彐
宪	宀牛儿
现	王見
个	竹
说	言八口儿
为	爲
没	氵殳
这	之文
对	又寸
发	乚丿又丶
两	一冂人人
项	工頁
专	キ龴
来	木䒑
动	二厶力
长	長
联	耳䒑大
帮	丰阝巾
热	扌丸火
拨	扌乚丿又丶
带	艹丨冖巾
节	艹卩
标	木示
横	木廿由八
龙	龍
页	頁
顾	厂卩頁
车	車
区	匚乂
暂	車斤日
轨	車九
软	車欠
点	卜口火
旧	丨日
齿	齒
别	口力刂
员	口貝
吗	口馬
时	日寸
业	业
当	小彐
电	申
贱	貝一戈
败	貝攵
内	冂人
贩	貝𠂆又
见	見
赔	貝立口
县	且厶
税	禾八口儿
气	气
传	亻キ龴
顺	川頁
们	亻門
伪	亻爲
会	人二厶
领	亼龴頁
从	人人
镇	金十目廾
须	彡頁
钱	金一戈
钻	金卜口
钢	金冂乂
铁	金手丶
铬	金夂口
胀	月長
腻	月弋二貝
独	犭虫
肿	月中
风	風
脱	月八口儿
鱼	魚
条	夂木
乐	𠂆木
争	𠂊尹
鸟	鳥
讲	言二刂
让	言上
调	言用口
齐	齊
诉	言斤丶
设	言殳
该	言亠凵人
变	大八又
装	爿士衣
闻	門耳
闭	門十丿
问	門口
间	門日
门	門
将	爿夕寸
应	广⺍一
疗	疒了
废	广乚丿又丶
类	米大
炼	火七㇕八
总	八口心
单	八甲一
粮	米丶艮
数	婁攵
洒	氵西
滤	氵虎心
测	氵貝刂
学	⺍冖子
汉	氵又
泼	氵乚丿又丶
宽	宀艹見
军	冖車
补	衤卜
审	宀申
实	宀冫大
马	馬
层	尸二厶
颇	皮頁
观	又見
难	又隹
验	馬亼⺍一
买	㇕冫大
骗	馬户冊
张	弓長
阳	阝日
费	弓刂貝
办	力八
阴	阝月
习	习
弹	弓八甲一
随	阝之𠂇月
红	糸工
续	糸十㇕冫大
纯	糸一屮
细	糸田
组	糸且
统	糸亠厶儿
断	米乚斤
编	糸户冊
经	糸㇕丶工
顸	干頁
蚕	一大虫
顶	丁頁
鹉	戈止鳥
垩	亞土
严	一业丿
亚	亞
恶	亞心
画	一田凵
残	一夕一戈
殒	一夕口貝
歼	一夕千
殓	一夕亼⺍一
殁	一夕殳
殡	一夕宀斤廾
灭	一火
虿	一力虫
迈	之一力
坛	土二厶
墙	土十䒑圍口
盐	土卜皿
韦	㐄
颉	士口頁
埘	土日寸
坝	土貝
趱	走牛儿牛儿貝
进	之二刂
辇	夫夫車
规	夫見
赵	走乂
顽	一兀頁
远	之一兀
趋	走𠂊彐
坟	土文
圹	土广
颊	大䒑頁
夹	大䒑
郏	大䒑阝
壶	士冖业
壳	士冖几
声	士尸
韫	㐄日皿
场	土㇕勿
韬	㐄爪臼
运	之二厶
玮	王㐄
寿	丰寸
焘	丰寸火
耢	耒艹冖力
环	王不
珑	王龍
顼	王頁
琏	王之車
职	耳口八
璎	王貝貝女
责	丰貝
瑶	王爪午凵
玑	王几
靓	丰月見
静	丰月𠂊尹
麸	丰夂夫
艳	丰𠂊巴
聪	耳八口心
耧	耒婁
鬓	長彡宀斤廾
玛	王馬
聂	耳又又
抚	扌一尤
挟	扌大䒑
摄	扌耳又又
挝	扌之寸
捞	扌艹冖力
拢	扌龍
挞	扌之大
拣	扌七㇕八
抠	扌匚乂
摅	扌虎心
损	扌口貝
挡	扌小彐
摆	扌四土厶
拥	扌用
攒	扌牛儿牛儿貝
捡	扌亼⺍一
抡	扌人匕
抢	扌人卩
摇	扌爪午凵
垫	扌丸土
蛰	扌丸虫
挚	扌丸手
执	扌丸
抛	扌九力
撸	扌魚日
换	扌𠂊冂大
搀	扌召儿冫
